fd_normal,fd_normal2,fd_normal3,fr_normal,fr_normal2,fr_normal3,preprocess_normal,preprocess_normal2,preprocess_normal3,preprocess_normal4
0.629,0.829,0.729,0.001,0.001,0.129,0.884,0.898,0.9,0.873
0.818,0.647,0.677,0.068,0.107,0.0,0.901,0.9,0.899,0.898
0.567,0.781,0.83,0.116,0.358,0.106,0.895,0.877,0.9,0.898
0.76,0.397,0.715,0.1,0.0,0.0,0.886,0.895,0.899,0.897
0.77,0.868,0.789,0.244,0.221,0.223,0.887,0.899,0.889,0.899
0.857,0.759,0.726,0.0,0.123,0.141,0.875,0.9,0.885,0.891
0.758,0.848,0.86,0.12,0.001,0.0,0.894,0.901,0.9,0.899
0.72,0.572,0.45,0.0,0.103,0.122,0.894,0.883,0.898,0.899
0.468,0.898,0.75,0.107,0.0,0.0,0.899,0.9,0.899,0.899
0.888,0.709,0.629,0.097,0.273,0.253,0.896,0.897,0.894,0.899
0.699,0.772,0.861,0.017,0.152,0.155,0.89,0.899,0.899,0.898
0.54,0.488,0.749,0.144,0.001,0.0,0.892,0.898,0.899,0.885
0.9,0.722,0.763,0.123,0.133,0.102,0.899,0.9,0.901,0.873
0.734,0.776,0.698,0.104,0.173,0.0,0.893,0.899,0.903,0.879
0.741,0.86,0.629,0.24,0.198,0.208,0.895,0.879,0.896,0.881
0.646,0.751,0.858,0.0,0.106,0.109,0.9,0.898,0.897,0.898
0.718,0.771,0.651,0.124,0.153,0.149,0.878,0.884,0.902,0.894
0.718,0.781,0.649,0.0,0.14,0.12,0.866,0.897,0.884,0.898
0.776,0.583,0.67,0.107,0.001,0.0,0.9,0.895,0.874,0.899
0.39,0.73,0.839,0.058,0.094,0.152,0.858,0.899,0.89,0.89
0.83,0.513,0.62,0.065,0.001,0.007,0.86,0.9,0.877,0.878
0.738,0.9,0.799,0.141,0.127,0.088,0.866,0.898,0.9,0.898
0.731,0.7,0.659,0.099,0.001,0.102,0.885,0.9,0.9,0.895
0.651,0.796,0.849,0.118,0.249,0.0,0.88,0.882,0.898,0.897
0.758,0.697,0.769,0.249,0.161,0.252,0.86,0.898,0.885,0.899
0.641,0.75,0.653,0.0,0.0,0.055,0.883,0.898,0.89,0.899
0.722,0.667,0.857,0.125,0.077,0.0,0.893,0.899,0.899,0.895
0.39,0.737,0.705,0.0,0.126,0.126,0.9,0.899,0.884,0.899
0.848,0.407,0.502,0.146,0.218,0.0,0.892,0.899,0.9,0.898
0.759,0.869,0.729,0.037,0.267,0.229,0.863,0.89,0.899,0.895
0.88,0.75,0.755,0.081,0.116,0.15,0.898,0.895,0.899,0.9
0.619,0.727,0.856,0.149,0.213,0.146,0.873,0.9,0.898,0.839
0.817,0.68,0.734,0.118,0.0,0.001,0.878,0.852,0.888,0.899
0.638,0.77,0.634,0.1,0.111,0.094,0.862,0.899,0.898,0.885
0.87,0.65,0.851,0.234,0.0,0.0,0.884,0.897,0.9,0.898
0.569,0.724,0.655,0.0,0.117,0.24,0.871,0.899,0.896,0.9
0.707,0.394,0.894,0.106,0.0,0.146,0.889,0.885,0.899,0.89
0.799,0.853,0.76,0.0,0.232,0.009,0.867,0.898,0.9,0.896
0.857,0.755,0.769,0.111,0.162,0.0,0.878,0.899,0.899,0.899
